"","proposal_ID","loc_time","loc_year","propspec","signedas","loc_month","livemonth","post_mid","congress_2","passed2","scsentences","scmonth","sctrend","exog_event","fil_distance","presApp","sTerm","midtermyear_unifsen","pres.maj.med","opp.sen","agendaSize","scmonths","key","critical"
"672",164,197408,1974,"death penalty in accord w/ Furman","---",8,20,"0","93",0,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"673",164,197309,1973,"death penalty in accord w/ Furman","---",9,9,"0","93",0,0,0,0,0,0.651600003242493,41.549,1,0,0.872999966144562,56,15,0,0,0
"674",164,197412,1974,"death penalty in accord w/ Furman","---",12,24,"0","93",0,0,0,0,0,0.651600003242493,50.213,0,0,0.872999966144562,56,10,0,0,0
"675",164,197307,1973,"death penalty in accord w/ Furman","---",7,7,"0","93",0,0,0,0,0,0.651600003242493,47.882,1,0,0.872999966144562,56,14,0,0,0
"676",164,197306,1973,"death penalty in accord w/ Furman","---",6,6,"0","93",0,0,0,0,0,0.651600003242493,51.913,1,0,0.872999966144562,56,14,0,0,0
"677",164,197308,1973,"death penalty in accord w/ Furman","---",8,8,"0","93",0,0,0,0,0,0.651600003242493,41.759,1,0,0.872999966144562,56,14,0,0,0
"678",164,197406,1974,"death penalty in accord w/ Furman","---",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"679",165,197402,1974,"elem/second education (supp apps)","Education supp apps (554)",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"680",165,197412,1974,"elem/second education (supp apps)","Education supp apps (554)",12,24,"0","93",1,0,0,0,0,0.651600003242493,50.213,0,0,0.872999966144562,56,10,0,0,0
"681",165,197407,1974,"elem/second education (supp apps)","Education supp apps (554)",7,19,"0","93",0,0,0,0,0,0.651600003242493,35.455,1,0,0.872999966144562,56,16,0,0,0
"682",165,197405,1974,"elem/second education (supp apps)","Education supp apps (554)",5,17,"0","93",0,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"683",165,197406,1974,"elem/second education (supp apps)","Education supp apps (554)",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"684",165,197409,1974,"elem/second education (supp apps)","Education supp apps (554)",9,21,"0","93",0,0,0,0,0,0.651600003242493,70.796,0,0,0.872999966144562,56,13,0,0,0
"685",165,197411,1974,"elem/second education (supp apps)","Education supp apps (554)",11,23,"0","93",0,0,0,0,0,0.651600003242493,57.956,0,0,0.872999966144562,56,12,0,0,0
"686",165,197408,1974,"elem/second education (supp apps)","Education supp apps (554)",8,20,"0","93",0,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"687",165,197410,1974,"elem/second education (supp apps)","Education supp apps (554)",10,22,"0","93",0,0,0,0,0,0.651600003242493,62.403,0,0,0.872999966144562,56,13,0,0,0
"688",165,197401,1974,"elem/second education (supp apps)","Education supp apps (554)",1,13,"0","93",0,0,0,0,0,0.651600003242493,35.624,1,0,0.872999966144562,56,16,0,0,0
"689",165,197404,1974,"elem/second education (supp apps)","Education supp apps (554)",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"690",165,197403,1974,"elem/second education (supp apps)","Education supp apps (554)",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"691",167,197306,1973,"disaster assist act","Disaster Relief Act(288)",6,6,"0","93",0,0,0,0,0,0.651600003242493,51.913,1,0,0.872999966144562,56,14,0,0,0
"692",167,197308,1973,"disaster assist act","Disaster Relief Act(288)",8,8,"0","93",0,0,0,0,0,0.651600003242493,41.759,1,0,0.872999966144562,56,14,0,0,0
"693",167,197305,1973,"disaster assist act","Disaster Relief Act(288)",5,5,"0","93",0,0,0,0,0,0.651600003242493,53.12,1,0,0.872999966144562,56,14,0,0,0
"694",167,197401,1974,"disaster assist act","Disaster Relief Act(288)",1,13,"0","93",0,0,0,0,0,0.651600003242493,35.624,1,0,0.872999966144562,56,16,0,0,0
"695",167,197405,1974,"disaster assist act","Disaster Relief Act(288)",5,17,"0","93",1,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"696",167,197404,1974,"disaster assist act","Disaster Relief Act(288)",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"697",167,197307,1973,"disaster assist act","Disaster Relief Act(288)",7,7,"0","93",0,0,0,0,0,0.651600003242493,47.882,1,0,0.872999966144562,56,14,0,0,0
"698",167,197309,1973,"disaster assist act","Disaster Relief Act(288)",9,9,"0","93",0,0,0,0,0,0.651600003242493,41.549,1,0,0.872999966144562,56,15,0,0,0
"699",167,197403,1974,"disaster assist act","Disaster Relief Act(288)",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"700",167,197310,1973,"disaster assist act","Disaster Relief Act(288)",10,10,"0","93",0,0,0,0,0,0.651600003242493,36.669,1,0,0.872999966144562,56,15,0,0,0
"701",167,197312,1973,"disaster assist act","Disaster Relief Act(288)",12,12,"0","93",0,0,0,0,0,0.651600003242493,38.55,1,0,0.872999966144562,56,14,0,0,0
"702",167,197402,1974,"disaster assist act","Disaster Relief Act(288)",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"703",167,197311,1973,"disaster assist act","Disaster Relief Act(288)",11,11,"0","93",0,0,0,0,0,0.651600003242493,36.128,1,0,0.872999966144562,56,15,0,0,0
"704",168,197412,1974,"windfall profits tax","---",12,24,"0","93",0,0,0,0,0,0.651600003242493,50.213,0,0,0.872999966144562,56,10,0,0,0
"705",168,197409,1974,"windfall profits tax","---",9,21,"0","93",0,0,0,0,0,0.651600003242493,70.796,0,0,0.872999966144562,56,13,0,0,0
"706",168,197410,1974,"windfall profits tax","---",10,22,"0","93",0,0,0,0,0,0.651600003242493,62.403,0,0,0.872999966144562,56,13,0,0,0
"707",168,197402,1974,"windfall profits tax","---",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"708",168,197404,1974,"windfall profits tax","---",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"709",168,197411,1974,"windfall profits tax","---",11,23,"0","93",0,0,0,0,0,0.651600003242493,57.956,0,0,0.872999966144562,56,12,0,0,0
"710",168,197403,1974,"windfall profits tax","---",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"711",168,197407,1974,"windfall profits tax","---",7,19,"0","93",0,0,0,0,0,0.651600003242493,35.455,1,0,0.872999966144562,56,16,0,0,0
"712",168,197405,1974,"windfall profits tax","---",5,17,"0","93",0,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"713",168,197401,1974,"windfall profits tax","---",1,13,"0","93",0,0,0,0,0,0.651600003242493,35.624,1,0,0.872999966144562,56,16,0,0,0
"714",168,197406,1974,"windfall profits tax","---",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"715",168,197408,1974,"windfall profits tax","---",8,20,"0","93",0,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"716",169,197404,1974,"comp health insurance plan/7","---",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"717",169,197411,1974,"comp health insurance plan/7","---",11,23,"0","93",0,0,0,0,0,0.651600003242493,57.956,0,0,0.872999966144562,56,12,0,0,0
"718",169,197409,1974,"comp health insurance plan/7","---",9,21,"0","93",0,0,0,0,0,0.651600003242493,70.796,0,0,0.872999966144562,56,13,0,0,0
"719",169,197412,1974,"comp health insurance plan/7","---",12,24,"0","93",0,0,0,0,0,0.651600003242493,50.213,0,0,0.872999966144562,56,10,0,0,0
"720",169,197410,1974,"comp health insurance plan/7","---",10,22,"0","93",0,0,0,0,0,0.651600003242493,62.403,0,0,0.872999966144562,56,13,0,0,0
"721",169,197402,1974,"comp health insurance plan/7","---",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"722",169,197408,1974,"comp health insurance plan/7","---",8,20,"0","93",0,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"723",169,197406,1974,"comp health insurance plan/7","---",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"724",169,197403,1974,"comp health insurance plan/7","---",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"725",169,197407,1974,"comp health insurance plan/7","---",7,19,"0","93",0,0,0,0,0,0.651600003242493,35.455,1,0,0.872999966144562,56,16,0,0,0
"726",169,197405,1974,"comp health insurance plan/7","---",5,17,"0","93",0,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"727",170,197306,1973,"revenue sharing--education","---",6,6,"0","93",0,0,0,0,0,0.651600003242493,51.913,1,0,0.872999966144562,56,14,0,0,0
"728",170,197408,1974,"revenue sharing--education","---",8,20,"0","93",0,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"729",170,197310,1973,"revenue sharing--education","---",10,10,"0","93",0,0,0,0,0,0.651600003242493,36.669,1,0,0.872999966144562,56,15,0,0,0
"730",170,197309,1973,"revenue sharing--education","---",9,9,"0","93",0,0,0,0,0,0.651600003242493,41.549,1,0,0.872999966144562,56,15,0,0,0
"731",170,197304,1973,"revenue sharing--education","---",4,4,"0","93",0,0,0,0,0,0.651600003242493,59.784,1,0,0.872999966144562,56,13,0,0,0
"732",170,197305,1973,"revenue sharing--education","---",5,5,"0","93",0,0,0,0,0,0.651600003242493,53.12,1,0,0.872999966144562,56,14,0,0,0
"733",170,197410,1974,"revenue sharing--education","---",10,22,"0","93",0,0,0,0,0,0.651600003242493,62.403,0,0,0.872999966144562,56,13,0,0,0
"734",170,197412,1974,"revenue sharing--education","---",12,24,"0","93",0,0,0,0,0,0.651600003242493,50.213,0,0,0.872999966144562,56,10,0,0,0
"735",170,197308,1973,"revenue sharing--education","---",8,8,"0","93",0,0,0,0,0,0.651600003242493,41.759,1,0,0.872999966144562,56,14,0,0,0
"736",170,197401,1974,"revenue sharing--education","---",1,13,"0","93",0,0,0,0,0,0.651600003242493,35.624,1,0,0.872999966144562,56,16,0,0,0
"737",170,197406,1974,"revenue sharing--education","---",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"738",170,197311,1973,"revenue sharing--education","---",11,11,"0","93",0,0,0,0,0,0.651600003242493,36.128,1,0,0.872999966144562,56,15,0,0,0
"739",170,197403,1974,"revenue sharing--education","---",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"740",170,197409,1974,"revenue sharing--education","---",9,21,"0","93",0,0,0,0,0,0.651600003242493,70.796,0,0,0.872999966144562,56,13,0,0,0
"741",170,197307,1973,"revenue sharing--education","---",7,7,"0","93",0,0,0,0,0,0.651600003242493,47.882,1,0,0.872999966144562,56,14,0,0,0
"742",170,197402,1974,"revenue sharing--education","---",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"743",170,197405,1974,"revenue sharing--education","---",5,17,"0","93",0,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"744",170,197312,1973,"revenue sharing--education","---",12,12,"0","93",0,0,0,0,0,0.651600003242493,38.55,1,0,0.872999966144562,56,14,0,0,0
"745",170,197404,1974,"revenue sharing--education","---",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"746",170,197411,1974,"revenue sharing--education","---",11,23,"0","93",0,0,0,0,0,0.651600003242493,57.956,0,0,0.872999966144562,56,12,0,0,0
"747",170,197407,1974,"revenue sharing--education","---",7,19,"0","93",0,0,0,0,0,0.651600003242493,35.455,1,0,0.872999966144562,56,16,0,0,0
"748",170,197303,1973,"revenue sharing--education","---",3,3,"0","93",0,0,0,0,0,0.651600003242493,67.002,1,0,0.872999966144562,56,9,0,0,0
"749",173,197307,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",7,7,"0","93",0,0,0,0,0,0.651600003242493,47.882,1,0,0.872999966144562,56,14,0,0,0
"750",173,197309,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",9,9,"0","93",0,0,0,0,0,0.651600003242493,41.549,1,0,0.872999966144562,56,15,0,0,0
"751",173,197312,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",12,12,"0","93",0,0,0,0,0,0.651600003242493,38.55,1,0,0.872999966144562,56,14,0,0,0
"752",173,197308,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",8,8,"0","93",0,0,0,0,0,0.651600003242493,41.759,1,0,0.872999966144562,56,14,0,0,0
"753",173,197306,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",6,6,"0","93",0,0,0,0,0,0.651600003242493,51.913,1,0,0.872999966144562,56,14,0,0,0
"754",173,197311,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",11,11,"0","93",0,0,0,0,0,0.651600003242493,36.128,1,0,0.872999966144562,56,15,0,0,0
"755",173,197304,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",4,4,"0","93",0,0,0,0,0,0.651600003242493,59.784,1,0,0.872999966144562,56,13,0,0,0
"756",173,197310,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",10,10,"0","93",0,0,0,0,0,0.651600003242493,36.669,1,0,0.872999966144562,56,15,0,0,0
"757",173,197404,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"758",173,197303,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",3,3,"0","93",0,0,0,0,0,0.651600003242493,67.002,1,0,0.872999966144562,56,9,0,0,0
"759",173,197403,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"760",173,197305,1973,"Better Comunities Act /7","Housing & Community Develop Act (383)",5,5,"0","93",0,0,0,0,0,0.651600003242493,53.12,1,0,0.872999966144562,56,14,0,0,0
"761",173,197406,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"762",173,197407,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",7,19,"0","93",0,0,0,0,0,0.651600003242493,35.455,1,0,0.872999966144562,56,16,0,0,0
"763",173,197401,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",1,13,"0","93",0,0,0,0,0,0.651600003242493,35.624,1,0,0.872999966144562,56,16,0,0,0
"764",173,197408,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",8,20,"0","93",1,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"765",173,197405,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",5,17,"0","93",0,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"766",173,197402,1974,"Better Comunities Act /7","Housing & Community Develop Act (383)",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"767",175,197302,1973,"minimun wage increase","Fair Labor Standards amends (259)",2,2,"0","93",0,0,0,0,0,0.651600003242493,71.821,1,0,0.872999966144562,56,2,0,0,0
"768",175,197307,1973,"minimun wage increase","Fair Labor Standards amends (259)",7,7,"0","93",0,0,0,0,0,0.651600003242493,47.882,1,0,0.872999966144562,56,14,0,0,0
"769",175,197304,1973,"minimun wage increase","Fair Labor Standards amends (259)",4,4,"0","93",0,0,0,0,0,0.651600003242493,59.784,1,0,0.872999966144562,56,13,0,0,0
"770",175,197303,1973,"minimun wage increase","Fair Labor Standards amends (259)",3,3,"0","93",0,0,0,0,0,0.651600003242493,67.002,1,0,0.872999966144562,56,9,0,0,0
"771",175,197311,1973,"minimun wage increase","Fair Labor Standards amends (259)",11,11,"0","93",0,0,0,0,0,0.651600003242493,36.128,1,0,0.872999966144562,56,15,0,0,0
"772",175,197306,1973,"minimun wage increase","Fair Labor Standards amends (259)",6,6,"0","93",0,0,0,0,0,0.651600003242493,51.913,1,0,0.872999966144562,56,14,0,0,0
"773",175,197402,1974,"minimun wage increase","Fair Labor Standards amends (259)",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"774",175,197308,1973,"minimun wage increase","Fair Labor Standards amends (259)",8,8,"0","93",0,0,0,0,0,0.651600003242493,41.759,1,0,0.872999966144562,56,14,0,0,0
"775",175,197305,1973,"minimun wage increase","Fair Labor Standards amends (259)",5,5,"0","93",0,0,0,0,0,0.651600003242493,53.12,1,0,0.872999966144562,56,14,0,0,0
"776",175,197309,1973,"minimun wage increase","Fair Labor Standards amends (259)",9,9,"0","93",0,0,0,0,0,0.651600003242493,41.549,1,0,0.872999966144562,56,15,0,0,0
"777",175,197401,1974,"minimun wage increase","Fair Labor Standards amends (259)",1,13,"0","93",0,0,0,0,0,0.651600003242493,35.624,1,0,0.872999966144562,56,16,0,0,0
"778",175,197312,1973,"minimun wage increase","Fair Labor Standards amends (259)",12,12,"0","93",0,0,0,0,0,0.651600003242493,38.55,1,0,0.872999966144562,56,14,0,0,0
"779",175,197403,1974,"minimun wage increase","Fair Labor Standards amends (259)",3,15,"0","93",1,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"780",175,197310,1973,"minimun wage increase","Fair Labor Standards amends (259)",10,10,"0","93",0,0,0,0,0,0.651600003242493,36.669,1,0,0.872999966144562,56,15,0,0,0
"781",176,197401,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",1,13,"0","93",0,0,0,0,0,0.651600003242493,35.624,1,0,0.872999966144562,56,16,0,0,0
"782",176,197305,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",5,5,"0","93",0,0,0,0,0,0.651600003242493,53.12,1,0,0.872999966144562,56,14,0,0,0
"783",176,197311,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",11,11,"0","93",0,0,0,0,0,0.651600003242493,36.128,1,0,0.872999966144562,56,15,0,0,0
"784",176,197308,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",8,8,"0","93",0,0,0,0,0,0.651600003242493,41.759,1,0,0.872999966144562,56,14,0,0,0
"785",176,197406,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"786",176,197407,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",7,19,"0","93",0,0,0,0,0,0.651600003242493,35.455,1,0,0.872999966144562,56,16,0,0,0
"787",176,197307,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",7,7,"0","93",0,0,0,0,0,0.651600003242493,47.882,1,0,0.872999966144562,56,14,0,0,0
"788",176,197404,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"789",176,197403,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"790",176,197405,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",5,17,"0","93",0,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"791",176,197402,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"792",176,197310,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",10,10,"0","93",0,0,0,0,0,0.651600003242493,36.669,1,0,0.872999966144562,56,15,0,0,0
"793",176,197312,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",12,12,"0","93",0,0,0,0,0,0.651600003242493,38.55,1,0,0.872999966144562,56,14,0,0,0
"794",176,197304,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",4,4,"0","93",0,0,0,0,0,0.651600003242493,59.784,1,0,0.872999966144562,56,13,0,0,0
"795",176,197306,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",6,6,"0","93",0,0,0,0,0,0.651600003242493,51.913,1,0,0.872999966144562,56,14,0,0,0
"796",176,197309,1973,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",9,9,"0","93",0,0,0,0,0,0.651600003242493,41.549,1,0,0.872999966144562,56,15,0,0,0
"797",176,197408,1974,"pension:employee benefits protect","Welfare & Pension Disclosure Amends (406)",8,20,"0","93",1,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"798",178,197405,1974,"transportation improve act/3","Urban Transportation (503)",5,17,"0","93",0,0,0,0,0,0.651600003242493,35.463,1,0,0.872999966144562,56,19,0,0,0
"799",178,197408,1974,"transportation improve act/3","Urban Transportation (503)",8,20,"0","93",0,0,0,0,0,0.651600003242493,90.222,0,0,0.872999966144562,56,16,0,0,0
"800",178,197409,1974,"transportation improve act/3","Urban Transportation (503)",9,21,"0","93",0,0,0,0,0,0.651600003242493,70.796,0,0,0.872999966144562,56,13,0,0,0
"801",178,197406,1974,"transportation improve act/3","Urban Transportation (503)",6,18,"0","93",0,0,0,0,0,0.651600003242493,36.099,1,0,0.872999966144562,56,16,0,0,0
"802",178,197407,1974,"transportation improve act/3","Urban Transportation (503)",7,19,"0","93",0,0,0,0,0,0.651600003242493,35.455,1,0,0.872999966144562,56,16,0,0,0
"803",178,197403,1974,"transportation improve act/3","Urban Transportation (503)",3,15,"0","93",0,0,0,0,0,0.651600003242493,35.197,1,0,0.872999966144562,56,20,0,0,0
"804",178,197402,1974,"transportation improve act/3","Urban Transportation (503)",2,14,"0","93",0,0,0,0,0,0.651600003242493,36.751,1,0,0.872999966144562,56,19,0,0,0
"805",178,197404,1974,"transportation improve act/3","Urban Transportation (503)",4,16,"0","93",0,0,0,0,0,0.651600003242493,35.321,1,0,0.872999966144562,56,19,0,0,0
"806",178,197411,1974,"transportation improve act/3","Urban Transportation (503)",11,23,"0","93",1,0,0,0,0,0.651600003242493,57.956,0,0,0.872999966144562,56,12,0,0,0
"807",178,197410,1974,"transportation improve act/3","Urban Transportation (503)",10,22,"0","93",0,0,0,0,0,0.651600003242493,62.403,0,0,0.872999966144562,56,13,0,0,0
"808",182,197605,1976,"alaskan gas transport","Alaskan Nat Gas Transport",5,17,"1","94",0,0,0,0,0,0.620599985122681,54.38,0,0,0.825999975204468,61,4,0,0,0
"809",182,197604,1976,"alaskan gas transport","Alaskan Nat Gas Transport",4,16,"1","94",0,0,0,0,0,0.620599985122681,53.719,0,0,0.825999975204468,61,4,0,0,0
"810",182,197606,1976,"alaskan gas transport","Alaskan Nat Gas Transport",6,18,"1","94",0,0,0,0,0,0.620599985122681,52.303,0,0,0.825999975204468,61,4,0,0,0
"811",182,197602,1976,"alaskan gas transport","Alaskan Nat Gas Transport",2,14,"1","94",0,0,0,0,0,0.620599985122681,52.786,0,0,0.825999975204468,61,4,0,0,0
"812",182,197603,1976,"alaskan gas transport","Alaskan Nat Gas Transport",3,15,"1","94",0,0,0,0,0,0.620599985122681,55.885,0,0,0.825999975204468,61,4,0,0,0
"813",182,197607,1976,"alaskan gas transport","Alaskan Nat Gas Transport",7,19,"1","94",1,0,0,0,0,0.620599985122681,56.457,0,0,0.825999975204468,61,4,0,0,0
"814",184,197603,1976,"Energy Independence Authority","---",3,15,"1","94",0,0,0,0,0,0.620599985122681,55.885,0,0,0.825999975204468,61,4,0,0,0
"815",184,197606,1976,"Energy Independence Authority","---",6,18,"1","94",0,0,0,0,0,0.620599985122681,52.303,0,0,0.825999975204468,61,4,0,0,0
"816",184,197609,1976,"Energy Independence Authority","---",9,21,"1","94",0,0,0,0,0,0.620599985122681,56.457,0,0,0.825999975204468,61,3,0,0,0
"817",184,197602,1976,"Energy Independence Authority","---",2,14,"1","94",0,0,0,0,0,0.620599985122681,52.786,0,0,0.825999975204468,61,4,0,0,0
"818",184,197605,1976,"Energy Independence Authority","---",5,17,"1","94",0,0,0,0,0,0.620599985122681,54.38,0,0,0.825999975204468,61,4,0,0,0
"819",184,197610,1976,"Energy Independence Authority","---",10,22,"1","94",0,0,0,0,0,0.620599985122681,56.457,0,0,0.825999975204468,61,3,0,0,0
"820",184,197611,1976,"Energy Independence Authority","---",11,23,"1","94",0,0,0,0,0,0.620599985122681,56.457,0,0,0.825999975204468,61,3,0,0,0
"821",184,197604,1976,"Energy Independence Authority","---",4,16,"1","94",0,0,0,0,0,0.620599985122681,53.719,0,0,0.825999975204468,61,4,0,0,0
"822",184,197607,1976,"Energy Independence Authority","---",7,19,"1","94",0,0,0,0,0,0.620599985122681,56.457,0,0,0.825999975204468,61,4,0,0,0
"823",184,197612,1976,"Energy Independence Authority","---",12,24,"1","94",0,0,0,0,0,0.620599985122681,60.611,0,0,0.825999975204468,61,3,0,0,0
"824",184,197608,1976,"Energy Independence Authority","---",8,20,"1","94",0,0,0,0,0,0.620599985122681,56.457,0,0,0.825999975204468,61,3,0,0,0
"825",187,197503,1975,"energy program.../5","Energy Policy and Conservation Act (163)",3,3,"1","94",0,0,0,0,0,0.620599985122681,46.502,0,0,0.825999975204468,61,4,0,0,0
"826",187,197501,1975,"energy program.../5","Energy Policy and Conservation Act (163)",1,1,"1","94",0,0,0,0,0,0.620599985122681,48.52,0,0,0.825999975204468,61,3,0,0,0
"827",187,197504,1975,"energy program.../5","Energy Policy and Conservation Act (163)",4,4,"1","94",1,0,0,0,0,0.620599985122681,49.721,0,0,0.825999975204468,61,3,0,0,0
"828",187,197502,1975,"energy program.../5","Energy Policy and Conservation Act (163)",2,2,"1","94",0,0,0,0,0,0.620599985122681,47.135,0,0,0.825999975204468,61,3,0,0,0
"829",188,197501,1975,"energy tax proposal.../6","---",1,1,"1","94",0,0,0,0,0,0.620599985122681,48.52,0,0,0.825999975204468,61,3,2,0,0
"830",188,197503,1975,"energy tax proposal.../6","---",3,3,"1","94",0,0,0,0,0,0.620599985122681,46.502,0,0,0.825999975204468,61,4,2,0,0
"831",188,197502,1975,"energy tax proposal.../6","---",2,2,"1","94",0,0,0,0,0,0.620599985122681,47.135,0,0,0.825999975204468,61,3,2,0,0
"832",188,197505,1975,"energy tax proposal.../6","---",5,5,"1","94",0,0,0,0,0,0.620599985122681,48.112,0,0,0.825999975204468,61,2,2,0,0
"833",188,197506,1975,"energy tax proposal.../6","---",6,6,"1","94",0,0,0,0,0,0.620599985122681,59.057,0,0,0.825999975204468,61,2,2,0,0
"834",188,197504,1975,"energy tax proposal.../6","---",4,4,"1","94",0,0,0,0,0,0.620599985122681,49.721,0,0,0.825999975204468,61,3,2,0,0
"835",188,197608,1976,"energy tax proposal.../6","---",8,20,"1","94",0,0,0,0,0,0.620599985122681,56.457,0,0,0.825999975204468,61,3,2,0,0
"836",188,197507,1975,"energy tax proposal.../6","---",7,7,"1","94",0,0,0,0,0,0.620599985122681,56.654,0,0,0.825999975204468,61,2,2,0,0
